Best Spoken Word Album,b'Still Me',b'Christopher Reeve'
Best Spoken Comedy Album,b'The 2000 Year Old Man In The Year 2000',b'Mel Brooks & Carl Reiner'
Best Musical Show Album,b'The Lion King',b'Original Broadway Cast Recording'
Best Instrumental Composition,b'Almost 12',b'B\xc3\xa9la Fleck\xc2\xa0& The Flecktones'
Best Instrumental Composition Written For A Motion Picture Or For Television,b'Saving Private Ryan',b'John Williams'
Best Song Written For A Motion Picture Or For Television,b'My Heart Will Go On (Love Theme From Titanic)',"b'James Horner & Will Jennings, songwriters (Celine Dion)'"
Best Instrumental Arrangement,b'Waltz For Debby',b'Don Sebesky'
Best Instrumental Arrangement Accompanying Vocal(s),b'St. Louis Blues',b'Herbie Hancock'
Best Recording Package,b'Ray Of Light',b'Madonna'
Best Boxed Recording Package,b'The Complete Hank Williams',b'Hank Williams'
Best Album Notes,b'Miles Davis Quintet 1965-1968',b'Miles Davis Quintet'
Best Historical Album,b'The Complete Hank Williams',b'Hank Williams'
Best Engineered Album - Non-Classical,b'The Globe Sessions',b'Sheryl Crow'
"Producer Of The Year, Non-Classical",b'Rob Cavallo',b'Rob Cavallo'
"Remixer Of The Year, Non-classical",b'',b'David Morales'
"Best Engineered Album, Classical",b'Barber: Prayers Of Kierkegaard/Vaughan Williams: Dona Nobis Pacem/Bartok: Cantata Profana',"b'Robert Shaw, conductor'"
"Producer Of The Year, Classical",b'Steven Epstein',b'Steven Epstein'
Best Classical Album,b'Barber: Prayers Of Kierkegaard/Vaughan Williams: Dona Nobis Pacem/Bartok: Cantata Profana',"b'Robert Shaw, conductor (Richard Clement, Nathan Gunn, Carmen Pelton)'"
Best Orchestral Performance,b'Mahler: Symphony No. 9',"b'Pierre Boulez, conductor'"
Best Opera Recording,b"Bart\xc3\xb3k: Bluebeard's Castle","b'Pierre Boulez, conductor; Jessye Norman, Laszlo Polgar'"
Best Choral Performance,b'Barber: Prayers Of Kierkegaard/Vaughan Williams: Dona Nobis Pacem/Bartok: Cantata Profana',"b'Robert Shaw, conductor; (Richard Clement, Nathan Gunn, Carmen Pelton)'"
Best Instrumental Soloist(s) Performance (With Orchestra),b'Penderecki: Violin Concerto No. 2 "Metamorphosen"',"b'Anne-Sophie Mutter, Krzysztof Penderecki, conductor'"
Best Instrumental Soloist Performance (Without Orchestra),"b'Bach: English Suites Nos. 1, 3 & 6'",b'Murray Perahia'
Best Chamber Music Performance,"b'American Scenes - Works Of Copland, Previn, Barber & Gershwin'",b'Gil Shaham & Andr\xc3\xa9 Previn'
Best Small Ensemble Performance (With Or Without Conductor),b'Reich: Music For 18 Musicians',b'Steve Reich & Musicians'
Best Classical Vocal Performance,"b'The Beautiful Voice - Works Of Charpentier, Gounod, Massenet & Flotow'",b'Renee Fleming'
Best Classical Contemporary Composition,b'Penderecki: Violin Concerto No. 2 "Metamorphosen"',"b'Anne-Sophie Mutter, Krzystof Penderecki, conductor'"
Best Classical Crossover Album,b'Soul Of The Tango - The Music Of Astor Piazzolla',"b'Yo-Yo Ma, Jorge Calandrelli, conductor'"
Best Short Form Music Video,b'Ray Of Light',b'Madonna'
Best Long Form Music Video,b'American Masters - Lou Reed: Rock And Roll Heart',b'Lou Reed'
Record Of The Year,b'Smooth',b'Santana\xc2\xa0Featuring Rob Thomas'
Album Of The Year,b'Supernatural',b'Santana'
Song Of The Year,b'Smooth',"b'Itaal Shur & Rob Thomas, songwriters (Santana Featuring Rob Thomas)'"
Best New Artist,b'Christina Aguilera',b'Christina Aguilera'
Best Female Pop Vocal Performance,b'I Will Remember You',b'Sarah McLachlan'
Best Male Pop Vocal Performance,b'Brand New Day',b'Sting'
Best Pop Performance By A Duo Or Group With Vocal,b'Maria Maria',b'Santana'
Best Pop Collaboration With Vocals,b'Smooth',b'Santana\xc2\xa0Featuring Rob Thomas'
Best Pop Instrumental Performance,b'El Farol',b'Santana'
Best Dance Recording,b'Believe',b'Cher'
Best Pop Album,b'Brand New Day',b'Sting'
Best Traditional Pop Vocal Performance,b'Bennett Sings Ellington - Hot & Cool',b'Tony Bennett'
Best Female Rock Vocal Performance,b"Sweet Child O' Mine",b'Sheryl Crow'
Best Male Rock Vocal Performance,b'American Woman',b'Lenny Kravitz'
Best Rock Performance By A Duo Or Group With Vocal,b'Put Your Lights On',b'Santana\xc2\xa0Featuring Everlast'
Best Hard Rock Performance,b'Whiskey In The Jar',b'Metallica'
Best Metal Performance,b'Iron Man',b'Black Sabbath'
Best Rock Instrumental Performance,b'The Calling',b'Santana\xc2\xa0Featuring Eric Clapton'
Best Rock Song,b'Scar Tissue',"b'Anthony Kiedis, Chad Smith, Flea & John Frusciante, songwriters (Red Hot Chili Peppers)'"
Best Rock Album,b'Supernatural',b'Santana'
Best Alternative Music Performance,b'Mutations',b'Beck'
Best Female R&B Vocal Performance,b"It's Not Right But It's Okay",b'Whitney Houston'
Best Male R&B Vocal Performance,b'Staying Power',b'Barry White'
Best R&B Performance By A Duo Or Group With Vocal,b'No Scrubs',b'TLC'
Best Rhythm & Blues Song,b'No Scrubs',"b'Kandi Burruss, Kevin Briggs & Tameka Cottle, songwriters (TLC)'"
Best R&B Album,b'Fanmail',b'TLC'
Best Traditional R&B Vocal Performance,b'Staying Power',b'Barry White'
Best Rap Solo Performance,b'My Name Is',b'Eminem'
Best Rap Performance By A Duo Or Group,b'You Got Me',b'The Roots\xc2\xa0Featuring Erykah Badu'
Best Rap Album,b'The Slim Shady LP',b'Eminem'
Best Female Country Vocal Performance,b'Man! I Feel Like A Woman!',b'Shania Twain'
Best Male Country Vocal Performance,b'Choices',b'George Jones'
Best Country Performance By A Duo Or Group With Vocal,b'Ready To Run',b'Dixie Chicks'
Best Country Collaboration With Vocals,b'After The Gold Rush',"b'Emmylou Harris, Linda Ronstadt & Dolly Parton'"
Best Country Instrumental Performance,b"Bob's Breakdowns","b'Asleep At The Wheel Featuring Tommy Allsup, Floyd Domino, Larry Franklin,\xc2\xa0Vince Gill & Steve Wariner'"
Best Country Song,b'Come On Over',"b'Robert John ""Mutt"" Lange & Shania Twain, songwriters (Shania Twain)'"
Best Country Album,b'Fly',b'Dixie Chicks'
Best Bluegrass Album,b'Ancient Tones',b'Ricky Skaggs & Kentucky Thunder'
Best New Age Album,b'Celtic Solstice',b'Paul Winter & Friends'
Best Contemporary Jazz Performance,b'Inside',b'David Sanborn'
Best Jazz Vocal Performance,b'When I Look In Your Eyes',b'Diana Krall'
Best Jazz Instrumental Solo,b'In Walked Wayne',b'Wayne Shorter'
"Best Jazz Instrumental Performance, Individual Or Group",b'Like Minds',"b'Gary Burton, Chick Corea, Pat Metheny, Roy Haynes & Dave Holland'"
Best Large Jazz Ensemble Performance,b'Serendipity 18',b'The Bob Florence Limited Edition'
Best Latin Jazz Performance,b'Latin Soul',b'Poncho Sanchez'
Best Rock Gospel Album,b'Pray',b'Rebecca St. James'
Best Pop/Contemporary Gospel Album,b'Speechless',b'Steven Curtis Chapman'
"Best Southern, Country, Or Bluegrass Gospel Album",b'Kennedy Center Homecoming',b'Bill & Gloria Gaither & Their Homecoming Friends'
Best Traditional Soul Gospel Album,b'Christmas With Shirley Caesar',b'Shirley Caesar'
Best Contemporary Soul Gospel Album,b'Mountain High...Valley Low',b'Yolanda Adams'
Best Gospel Choir Or Chorus Album,b'High And Lifted Up',b'The Brooklyn Tabernacle Choir'
Best Latin Pop Performance,b'Tiempos',b'Rub\xc3\xa9n Blades'
Best Latin Rock/Alternative Performance,b'Resurrection',b'Chris Perez Band'
Best Traditional Tropical Latin Performance,b'Mambo Birdland',b'Tito Puente'
Best Salsa Performance,b'Llego...Van Van - Van Van Is Here',b'Los Van Van'
Best Merengue Performance,b'Pintame',b'Elvis Crespo'
Best Mexican-American Performance,b'100 A\xc3\xb1os De Mariachi',b'Placido Domingo'
Best Tejano Performance,b'Por Eso Te Amo',b'Los Palominos'
Best Traditional Blues Album,b'Blues On The Bayou',b'B.B. King'
Best Contemporary Blues Album,b'Take Your Shoes Off',b'The Robert Cray Band'
Best Traditional Folk Album,b'Press On',b'June Carter Cash'
Best Contemporary Folk Album,b'Mule Variations',b'Tom Waits'
Best Reggae Album,b'Calling Rastafari',b'Burning Spear'
Best World Music Album,b'Livro',b'Caetano Veloso'
Best Polka Album,b'Polkasonic',b'Brave Combo'
Best Musical Album For Children,b'The Adventures Of Elmo In Grouchland',b'(Various Artists)'
Best Spoken Word Album For Children,b'Listen To The Storyteller',"b'Wynton Marsalis, Graham Greene & Kate Winslet'"
Best Spoken Word Album,"b'The Autobiography Of Martin Luther King, Jr.'",b'LeVar Burton'
Best Spoken Comedy Album,b'Bigger And Blacker',b'Chris Rock'
Best Musical Show Album,b'Annie Get Your Gun',b'The New Broadway Cast Including Bernadette Peters & Tom Wopat'
Best Soundtrack Album,b'Tarzan',b'Phil Collins'
"Best Instrumental Composition Written For A Motion Picture, Television Or Other Visual Media.",b"A Bug's Life",b'Randy Newman'
"Best Song Written For A Motion Picture, Television Or Other Visual Media.",b'Beautiful Stranger (From Austin Powers - The Spy Who Shagged Me)',"b'Madonna\xc2\xa0& William Orbit, songwriters (Madonna)'"
Best Instrumental Composition,b'Joyful Noise Suite',b'Don Sebesky'
Best Instrumental Arrangement,b'Chelsea Bridge',b'Don Sebesky'
Best Instrumental Arrangement Accompanying Vocalist(s),b'Lonely Town',b'Charlie Haden Quartet West Featuring Shirley Horn'
Best Recording Package,b'Ride With Bob',b'Asleep At The Wheel'
Best Boxed Recording Package,b'Miles Davis - The Complete Bitches Brew Sessions',b'Miles Davis'
Best Album Notes,b'John Coltrane - The Classic Quartet: Complete Impulse! Studio Recordings',b'John Coltrane'
Best Historical Album,b'The Duke Ellington Centennial Edition - The Complete RCA Victor Recordings (1927-1973)',b'Duke Ellington'
Best Engineered Album - Non-Classical,b'When I Look In Your Eyes',b'Diana Krall'
"Producer Of The Year, Non-Classical",b'Walter Afanasieff',b'Walter Afanasieff'
"Remixer Of The Year, Non-Classical",b'',b'Club 69 (Peter Rauhofer)'
"Best Engineered Album, Classical",b'Stravinsky: Firebird; The Rite Of Spring; Pers\xc3\xa9phone',"b'Michael Tilson Thomas, conductor'"
"Producer Of The Year, Classical",b'Adam Abeshouse',b'Adam Abeshouse'
Best Classical Album,b'Stravinsky: Firebird; The Rite Of Spring; Pers\xc3\xa9phone',"b'Michael Tilson Thomas, conductor'"
Best Orchestral Performance,b'Stravinsky: Firebird; The Rite Of Spring; Pers\xc3\xa9phone',"b'Michael Tilson Thomas, conductor'"
Best Opera Recording,b"Stravinsky: The Rake's Progress","b'John Eliot Gardiner, conductor; Ian Bostridge, Bryn Terfel, Deborah York & Anne Sofie von Otter'"
Best Choral Performance,b'Britten: War Requiem',"b'Robert Shafer, conductor'"
Best Instrumental Soloist(s) Performance (With Orchestra),b'Prokofiev: Piano Concertos Nos. 1 & 3/Bart\xc3\xb3k: Piano Concerto No. 3',"b'Martha Argerich, Charles Dutoit, conductor'"
Best Instrumental Soloist Performance (Without Orchestra),"b'Shostakovich: 24 Preludes & Fugues, Op. 87'",b'Vladimir Ashkenazy'
Best Chamber Music Performance,"b'Beethoven: The Violin Sonatas (Nos. 1-3, Op. 12; Nos. 1-3, Op. 30; ""Spring"" Sonata)'",b'Anne-Sophie Mutter & Lambert Orkis'
Best Small Ensemble Performance (With Or Without Conductor),"b'Colors Of Love - Works Of Thomas, Stucky, Tavener & Rands'","b'Joseph Jennings, conductor; Chanticleer'"
Best Classical Vocal Performance,b'Mahler: Des Knaben Wunderhorn',b'Anne Sofie von Otter & Thomas Quasthoff'
Best Classical Contemporary Composition,b'Boulez: R\xc3\xa9pons',"b'D. Vassilakis, Florent Boffard, Frederique Cambreling, Various Artists'"
Best Classical Crossover Album,b'Schickele: Hornsmoke (Piano Concerto No. 2 In F Major "Ole"; Brass Calendar; Hornsmoke - A Horse Opera)',"b'Peter Schickele, narrator; The Chestnut Brass Company'"
Best Short Form Music Video,b'Freak On A Leash',b'Korn'
Best Long Form Music Video,b'Band Of Gypsies - Live At Fillmore East',b'(Jimi Hendrix)'
Record Of The Year,b'Beautiful Day',b'U2'
Album Of The Year,b'Two Against Nature',b'Steely Dan'
Song Of The Year,b'Beautiful Day',"b'U2\xc2\xa0(Bono, Adam Clayton, Edge, Larry Mullen Jr.), songwriter (U2)'"
Best New Artist,b'Shelby Lynne',b'Shelby Lynne'
Best Female Pop Vocal Performance,b'I Try',b'Macy Gray'
Best Male Pop Vocal Performance,b'She Walks This Earth (Soberana Rosa)',b'Sting'
Best Pop Performance By A Duo Or Group With Vocal,b'Cousin Dupree',b'Steely Dan'
Best Pop Collaboration With Vocals,"b""Is You Is, Or Is You Ain't (My Baby)""",b'B.B. King\xc2\xa0& Dr. John'
Best Pop Instrumental Performance,b'Caravan',b'The Brian Setzer Orchestra'
Best Dance Recording,b'Who Let The Dogs Out',b'Baha Men'
Best Pop Instrumental Album,b'Symphony No. 1',b'Joe Jackson'
Best Pop Vocal Album,b'Two Against Nature',b'Steely Dan'
Best Traditional Pop Vocal Album,b'Both Sides Now',b'Joni Mitchell'
Best Female Rock Vocal Performance,b'There Goes The Neighborhood',b'Sheryl Crow'
Best Male Rock Vocal Performance,b'Again',b'Lenny Kravitz'
Best Rock Performance By A Duo Or Group With Vocal,b'Beautiful Day',b'U2'
Best Hard Rock Performance,b'Guerrilla Radio',b'Rage Against The Machine'
Best Metal Performance,b'Elite',b'Deftones'
Best Rock Instrumental Performance,b'The Call Of Ktulu',b'Metallica\xc2\xa0& Michael Kamen'
Best Rock Song,b'With Arms Wide Open',"b'Mark Tremonti & Scott Stapp, songwriters (Creed)'"
Best Rock Album,b'There Is Nothing Left To Lose',b'Foo Fighters'
Best Alternative Music Album,b'Kid A',b'Radiohead'
Best Female R&B Vocal Performance,b"He Wasn't Man Enough",b'Toni Braxton'
Best Male R&B Vocal Performance,b'Untitled (How Does It Feel)',b"D'Angelo"
Best R&B Performance By A Duo Or Group With Vocal,b'Say My Name',b"Destiny's Child"
Best R&B Song,b'Say My Name',"b""Beyonc\xc3\xa9 Knowles, Fred Jerkins III, Kelendria Rowland, LaShawn Daniels, LaTavia Roberson, Le Toya Luckett & Rodney Jerkins, songwriters (Destiny's Child)"""
Best R&B Album,b'Voodoo',b"D'Angelo"
Best Traditional R&B Vocal Album,b'Ear-Resistible',b'The Temptations'
Best Rap Solo Performance,b'The Real Slim Shady',b'Eminem'
Best Rap Performance By A Duo Or Group,b'Forgot About Dre',b'Dr. Dre Featuring Eminem'
Best Rap Album,b'The Marshall Mathers LP',b'Eminem'
Best Female Country Vocal Performance,b'Breathe',b'Faith Hill'
Best Male Country Vocal Performance,b'Solitary Man',b'Johnny Cash'
Best Country Performance By A Duo Or Group With Vocal,b'Cherokee Maiden',b'Asleep At The Wheel'
Best Country Collaboration With Vocals,b"Let's Make Love",b'Faith Hill\xc2\xa0& Tim McGraw'
Best Country Instrumental Performance,b'Leaving Cottondale',b'Alison Brown & B\xc3\xa9la Fleck'
Best Country Song,b'I Hope You Dance',"b'Mark D. Sanders & Tia Sillers, songwriters (Lee Ann Womack)'"
Best Country Album,b'Breathe',b'Faith Hill'
Best Bluegrass Album,b'The Grass Is Blue',b'Dolly Parton'
Best New Age Album,b'Thinking Of You',b'Kitaro'
Best Contemporary Jazz Album,b'Outbound',b'B\xc3\xa9la Fleck\xc2\xa0& The Flecktones'
Best Jazz Vocal Album,b'In The Moment - Live In Concert',b'Dianne Reeves'
Best Jazz Instrumental Solo,b'(Go) Get It',b'Pat Metheny'
"Best Jazz Instrumental Album, Individual or Group",b'Contemporary Jazz',b'Branford Marsalis Quartet'
Best Large Jazz Ensemble Album,b'52nd Street Themes',b'Joe Lovano'
Best Latin Jazz Album,b'Live At The Village Vanguard',b'Chucho Vald\xc3\xa9s'
Best Rock Gospel Album,b'Double Take',b'Petra'
Best Pop/Contemporary Gospel Album,b'If I Left The Zoo',b'Jars Of Clay'
"Best Southern, Country, or Bluegrass Gospel Album",b'Soldier Of The Cross',b'Ricky Skaggs & Kentucky Thunder'
Best Traditional Soul Gospel Album,b'You Can Make It',b'Shirley Caesar'
Best Contemporary Soul Gospel Album,b'Thankful',b'Mary Mary'
Best Gospel Choir Or Chorus Album,b'Live - God Is Working',b'The Brooklyn Tabernacle Choir'
Best Latin Pop Album,b'Shakira - MTV Unplugged',b'Shakira'
Best Latin Rock/Alternative Album,b'Uno',b'La Ley'
Best Traditional Tropical Latin Album,b'Alma Caribe\xc3\xb1a',b'Gloria Estefan'
Best Salsa Album,b'Masterpiece/Obra Maestra',b'Tito Puente & Eddie Palmieri'
Best Merengue Album,"b'Olga Viva, Viva Olga'",b'Olga Ta\xc3\xb1\xc3\xb3n'
Best Mexican/Mexican-American Album,b'Por Una Mujer Bonita',b'Pepe Aguilar'
Best Tejano Album,b'\xc2\xbfQu\xc3\xa9 Es M\xc3\xbasica Tejana?',b'The Legends'
Best Traditional Blues Album,b'Riding With The King',b'B.B. King\xc2\xa0& Eric Clapton'
Best Contemporary Blues Album,b'Shoutin\xe2\x80\x99 In Key',b'Taj Mahal & The Phantom Blues Band'
Best Traditional Folk Album,b'Public Domain - Songs From The Wild Land',b'Dave Alvin'
Best Contemporary Folk Album,b'Red Dirt Girl',b'Emmylou Harris'
Best Native American Music Album,b'Gathering Of Nations Pow Wow',b'(Various Artists)'
Best Reggae Album,b'Art And Life',b'Beenie Man'
Best World Music Album,b'Jo\xc3\xa3o Voz E Viol\xc3\xa3o',b'Jo\xc3\xa3o Gilberto'
Best Polka Album,b'Touched By A Polka',b'Jimmy Sturr'
Best Musical Album For Children,b"Woody's Roundup Featuring Riders In The Sky",b'Riders In The Sky'
Best Spoken Word Album for Children,b'Harry Potter And The Goblet Of Fire',b'Jim Dale'
Best Spoken Word Album,b'The Measure Of A Man',b'Sidney Poitier'
Best Spoken Comedy Album,b'Braindroppings',b'George Carlin'
Best Musical Show Album,b"Elton John & Tim Rice's Aida",b'Original Broadway Cast'
"Best Compilation Soundtrack Album For A Motion Picture, Television Or Other Visual Media",b'Almost Famous',b'Various Artists'
"Best Score Soundtrack Album For A Motion Picture, Television Or Other Visual Media",b'American Beauty',b'Thomas Newman'
"Best Song Written For A Motion Picture, Television Or Other Visual Media.",b'When She Loved Me (From Toy Story 2)',"b'Randy Newman, songwriter (Sarah McLachlan)'"
Best Instrumental Composition,b"Theme From Angela's Ashes",b'John Williams'
Best Instrumental Arrangement,b'Spain For Sextet & Orchestra',b'Chick Corea'
Best Instrumental Arrangement Accompanying A Vocalist(s),b'Both Sides Now',b'Joni Mitchell'
Best Recording Package,b'Music',b'Madonna'
Best Boxed Recording Package,b'Miles Davis & John Coltrane - The Complete Columbia Recordings 1955-1961',b'Miles Davis & John Coltrane'
